Unnamed: 0,origin_city,title,post_id,price,posted_time,posted_location,scraped_time,post_link,category,cat_code,likelihood_score
25,newyork,"""Mamas Dino"" boys handmade tshirt 4t/5t",7814906205,10,2-Jan,Norwalk,15/01/2025 01:32:53,https://newyork.craigslist.org/fct/avo/d/norwalk-mamas-dino-boys-handmade-tshirt/7814906205.html,aviation,ava,1
5,newyork,"LUGGAGE  14""X  21""",7817668441,20,8h ,Riverdale the Bronx,15/01/2025 01:32:53,https://newyork.craigslist.org/brx/avo/d/bronx-luggage-14x-21/7817668441.html,aviation,ava,1
26,newyork,Lightspeed Tango headset,7813957802,550,1-Jan,Sea Cliff,15/01/2025 01:32:53,https://newyork.craigslist.org/lgi/avo/d/sea-cliff-lightspeed-tango-headset/7813957802.html,aviation,ava,40
20,newyork,Remote Controlled Aircraft,7809517287,150,4-Jan,Bay Ridge Brooklyn,15/01/2025 01:32:53,https://newyork.craigslist.org/brk/avo/d/brooklyn-remote-controlled-aircraft/7809517287.html,aviation,ava,1
7,syracuse,"Military Flight Suits, Vintage",7806783503,25,1-Dec,Kirkville,15/01/2025 11:27:01,https://syracuse.craigslist.org/avo/d/kirkville-military-flight-suits-vintage/7806783503.html,aviation,ava,1
36,newyork,Honeycomb Alpha control and Bravo Thruster,7811360277,350,17-Dec,Greenwich,15/01/2025 01:32:53,https://newyork.craigslist.org/fct/avo/d/cos-cob-honeycomb-alpha-control-and/7811360277.html,aviation,ava,50
0,newyork,vintage levels,7816263699,50,4h ,"Newtown, CT",15/01/2025 01:32:53,https://newyork.craigslist.org/fct/avo/d/newtown-vintage-levels/7816263699.html,aviation,ava,1
17,newyork,Aircraft Recycling/ Salvage Service,7813515261,1,7-Jan,Any,15/01/2025 01:32:53,https://newyork.craigslist.org/stn/avo/d/staten-island-aircraft-recycling/7813515261.html,aviation,ava,90
7,newyork,"LUGGAGE  14""X  21""",7817669326,20,8h ,RIVERDALE THE BRONX,15/01/2025 01:32:53,https://newyork.craigslist.org/brx/avo/d/bronx-luggage-14x-21/7817669326.html,aviation,ava,10
1,plattsburgh,J3 Piper Cub 1/5 Scale Airplane....2/3 built...Great Planes,7815673672,95,4-Jan,Plattsburgh,15/01/2025 07:55:33,https://plattsburgh.craigslist.org/avo/d/plattsburgh-j3-piper-cub-5-scale/7815673672.html,aviation,ava,5
16,newyork,"24"" DELL COMPUTER MONITOR",7816875101,20,12-Jan,Riverdale the Bronx,15/01/2025 01:32:53,https://newyork.craigslist.org/brx/avo/d/bronx-24-dell-computer-monitor/7816875101.html,aviation,ava,70
5,longisland,Lightspeed zulu 3,7815991094,430,6-Jan,Greenport,14/01/2025 22:34:06,https://longisland.craigslist.org/avo/d/greenport-lightspeed-zulu/7815991094.html,aviation,ava,10
4,syracuse,Westinghouse 200 amp DC Generator,7808662199,200,28-Dec,Fulton,15/01/2025 11:27:01,https://syracuse.craigslist.org/avo/d/fulton-westinghouse-200-amp-dc-generator/7808662199.html,aviation,ava,10
18,newyork,A20 Headset,7815936341,480,5-Jan,Rockaway Park,15/01/2025 01:32:53,https://newyork.craigslist.org/que/avo/d/rockaway-park-a20-headset/7815936341.html,aviation,ava,10
22,newyork,Colombia girls tshirt handmade 4t/5t,7814906458,10,2-Jan,Norwalk,15/01/2025 01:32:53,https://newyork.craigslist.org/fct/avo/d/norwalk-colombia-girls-tshirt-handmade/7814906458.html,aviation,ava,1
3,syracuse,"Vintage ""Maratuka"" 1/5 L-19 Bird Dog RTF",7815457241,700,3-Jan,"Canastota, NY",15/01/2025 11:27:01,https://syracuse.craigslist.org/avo/d/canastota-vintage-maratuka-5-19-bird/7815457241.html,aviation,ava,10
10,longisland,RV 8 empennage kit,7814738138,3250,1-Jan,,14/01/2025 22:34:06,https://longisland.craigslist.org/avo/d/smithtown-rv-empennage-kit/7814738138.html,aviation,ava,5
2,longisland,DILL Manufacturing GRUMMAN High Pressure Aircraft Tire Gauge,7810616323,1,11-Jan,Lindenhurst,14/01/2025 22:34:06,https://longisland.craigslist.org/avo/d/lindenhurst-dill-manufacturing-grumman/7810616323.html,aviation,ava,95
1,albany,8 QTS AVIATION OIL,7816849863,40,12-Jan,COXSACKIE,14/01/2025 12:02:21,https://albany.craigslist.org/avo/d/coxsackie-qts-aviation-oil/7816849863.html,aviation,ava,5
11,newyork,R C Helicopter,7814932816,120,13-Jan,Bay Ridge,15/01/2025 01:32:53,https://newyork.craigslist.org/brk/avo/d/brooklyn-c-helicopter/7814932816.html,aviation,ava,1
2,elmira,aviation - by owner,7812228596,0,21-Dec,"Elmira, State of New York, USA""",14/01/2025 17:23:53,https://elmira.craigslist.org/avo/d/elmira-aviation-by-owner/7812228596.html,aviation,ava,1
2,albany,"3DR X8+ Drone(octocopter). New with case and batteries,controller.",7814066989,500,9-Jan,Brunswick,14/01/2025 12:02:21,https://albany.craigslist.org/avo/d/troy-3dr-x8-droneoctocopter-new-with/7814066989.html,aviation,ava,50
0,glensfalls,Vintage Balsa Airplane Models,7815221669,325,3-Jan,,14/01/2025 19:11:26,https://glensfalls.craigslist.org/avo/d/corinth-vintage-balsa-airplane-models/7815221669.html,aviation,ava,1
1,syracuse,"RCAirplanes, LG. scale planes&parts",7815457702,100,3-Jan,"Canastota, NY",15/01/2025 11:27:01,https://syracuse.craigslist.org/avo/d/canastota-rcairplanes-lg-scale/7815457702.html,aviation,ava,1
33,newyork,Blade Gift Card,7812313946,425,21-Dec,Flatiron,15/01/2025 01:32:53,https://newyork.craigslist.org/mnh/avo/d/new-york-blade-gift-card/7812313946.html,aviation,ava,5
1,rochester,BETAFPV Cetus Pro FPV Drone Kit with a lot of Extras,7815451745,225,3-Jan,Webster,15/01/2025 09:43:00,https://rochester.craigslist.org/avo/d/webster-betafpv-cetus-pro-fpv-drone-kit/7815451745.html,aviation,ava,90
0,oneonta,Air Wings custom built,7808083247,400,27-Dec,walton ny,15/01/2025 07:20:53,https://oneonta.craigslist.org/avo/d/walton-air-wings-custom-built/7808083247.html,aviation,ava,10
1,elmira,Rc planes,7812331243,300,4-Jan,,14/01/2025 17:23:53,https://elmira.craigslist.org/avo/d/middlebury-center-rc-planes/7812331243.html,aviation,ava,10
19,newyork,"RC Nitro/Electric Helicopters for Sale, Raptor & Shinobi",7811086726,100,4-Jan,Howard Beach,15/01/2025 01:32:53,https://newyork.craigslist.org/que/avo/d/howard-beach-rc-nitro-electric/7811086726.html,aviation,ava,20
30,newyork,"""Good Vibes"" Handmade Boys t-shirt 4t/5t",7814853921,10,1-Jan,Norwalk,15/01/2025 01:32:53,https://newyork.craigslist.org/fct/avo/d/norwalk-good-vibes-handmade-boys-shirt/7814853921.html,aviation,ava,10
1,buffalo,Professional Plane Detailing,7816332254,123,13-Jan,Rochester,14/01/2025 14:13:48,https://buffalo.craigslist.org/avo/d/buffalo-professional-plane-detailing/7816332254.html,aviation,ava,10
5,syracuse,1975 Cessna 182P Skylane Wing Tips w navigation and strobe lights,7810994583,1950,16-Dec,East Syracuse,15/01/2025 11:27:01,https://syracuse.craigslist.org/avo/d/syracuse-1975-cessna-182p-skylane-wing/7810994583.html,aviation,ava,1
10,newyork,CB2 black wall body mirror; chic Luigi Magione style industrial,7812175297,48,13-Jan,Murray Hill,15/01/2025 01:32:53,https://newyork.craigslist.org/mnh/avo/d/new-york-cb2-black-wall-body-mirror/7812175297.html,aviation,ava,1
6,rochester,Table Lamp for Kids Room,7816258757,12,12-Jan,,15/01/2025 09:44:33,https://rochester.craigslist.org/bab/d/rochester-table-lamp-for-kids-room/7816258757.html,baby+kid,baa,1
21,hudsonvalley,Gothic Vampire Count Dracula kids Halloween XL cape,7811107947,10,17-Dec,Rockland County,14/01/2025 19:56:35,https://hudsonvalley.craigslist.org/bab/d/garnerville-gothic-vampire-count/7811107947.html,baby+kid,baa,1
80,albany,Playwonder doll house,7811351335,50,8-Jan,"Troy,NY",14/01/2025 12:03:08,https://albany.craigslist.org/bab/d/troy-playwonder-doll-house/7811351335.html,baby+kid,baa,1
23,newyork,"Nursery Works Sleepytime Rocker for nursery, great condition",7815837268,100,10-Jan,Dyker Heights,15/01/2025 01:38:25,https://newyork.craigslist.org/brk/bab/d/brooklyn-nursery-works-sleepytime/7815837268.html,baby+kid,baa,2
25,newyork,4 Used Michelin Defender LTX MS LT245/75R17,7803680241,80,16-Dec,brooklyn,15/01/2025 01:45:35,https://newyork.craigslist.org/brk/bab/d/brooklyn-used-michelin-defender-ltx-ms/7803680241.html,baby+kid,baa,2
1,hudsonvalley,Babyletto Gelato 4 in 1 Convertible Crib,7812182352,175,2-Jan,,14/01/2025 19:56:12,https://hudsonvalley.craigslist.org/bab/d/bloomington-babyletto-gelato-in/7812182352.html,baby+kid,baa,2
53,newyork,Bugaboo cameleon3 stroller,7814887786,125,8h ,Sheepshead bay brooklyn,15/01/2025 01:33:52,https://newyork.craigslist.org/brk/bab/d/brooklyn-bugaboo-cameleon3-stroller/7814887786.html,baby+kid,baa,2
26,longisland,Vintage Tigger Piggy Bank,7806911263,10,31-Dec,"Farmingville, NY",14/01/2025 22:36:02,https://longisland.craigslist.org/bab/d/farmingville-vintage-tigger-piggy-bank/7806911263.html,baby+kid,baa,2
79,newyork,"NEW Pottery Barn Kids Sage Green Gingham Toddler Sheet Bed Set Flat, F",7816010716,35,6-Jan,westchester,15/01/2025 01:39:39,https://newyork.craigslist.org/wch/bab/d/yonkers-new-pottery-barn-kids-sage/7816010716.html,baby+kid,baa,91
54,newyork,PBK My First Table&chairs,7813456543,70,26-Dec,Oceanside,15/01/2025 01:43:14,https://newyork.craigslist.org/lgi/bab/d/oceanside-pbk-my-first-tablechairs/7813456543.html,baby+kid,baa,66
49,rochester,Step 2 Kids Wagon for two,7810349969,45,12-Jan,,15/01/2025 09:44:33,https://rochester.craigslist.org/bab/d/webster-step-kids-wagon-for-two/7810349969.html,baby+kid,baa,66
96,newyork,Twin inflatable bed for kids. Great for sleepover occasions,7816076152,20,10-Jan,Brooklyn,15/01/2025 01:37:50,https://newyork.craigslist.org/brk/bab/d/brooklyn-twin-inflatable-bed-for-kids/7816076152.html,baby+kid,baa,6
112,newyork,Hearing protector for children.thru teen,7814886271,20,11-Jan,Inwood / Wash Hts,15/01/2025 01:37:17,https://newyork.craigslist.org/mnh/bab/d/new-york-hearing-protector-for/7814886271.html,baby+kid,baa,1
112,newyork,"Recoder, musical instrument",7808269602,5,5-Jan,TriBeCa,15/01/2025 01:40:17,https://newyork.craigslist.org/mnh/bab/d/new-york-recoder-musical-instrument/7808269602.html,baby+kid,baa,10
85,longisland,Swimming turtles,7815963762,75,5-Jan,Port Jeff station,14/01/2025 22:35:15,https://longisland.craigslist.org/bab/d/port-jefferson-station-swimming-turtles/7815963762.html,baby+kid,baa,10
2,rochester,Disney Animators Plush Belle Doll in Yellow Dress Beauty and the Beast,7812488088,12,12-Jan,,15/01/2025 09:44:33,https://rochester.craigslist.org/bab/d/rochester-disney-animators-plush-belle/7812488088.html,baby+kid,baa,30
65,newyork,Rubber Toddler Food Plate,7815709246,10,13-Jan,Midtown West,15/01/2025 01:35:35,https://newyork.craigslist.org/mnh/bab/d/new-york-rubber-toddler-food-plate/7815709246.html,baby+kid,baa,10
43,hudsonvalley,UGG Australia Classic 5251 Suede Sheepskin Lining BOOTS Girls Size 3,7810196232,60,13-Dec,Rockland County,14/01/2025 19:56:59,https://hudsonvalley.craigslist.org/bab/d/garnerville-ugg-australia-classic-5251/7810196232.html,baby+kid,baa,20
34,newyork,Baby walker,7811642829,35,6h ,brooklyn,15/01/2025 01:33:52,https://newyork.craigslist.org/brk/bab/d/brooklyn-baby-walker/7811642829.html,baby+kid,baa,1
97,rochester,"Lot of 40 Mega Blocks Yellow Smily Truck, Red Jeep With Driver Blocks",7810321628,40,12-Jan,,15/01/2025 09:44:57,https://rochester.craigslist.org/bab/d/rochester-lot-of-40-mega-blocks-yellow/7810321628.html,baby+kid,baa,60
0,newyork,PlushTiger Puppet,7808244179,12,5-Jan,TriBeCa,15/01/2025 01:40:52,https://newyork.craigslist.org/mnh/bab/d/plushtiger-puppet/7808244179.html,baby+kid,baa,1
87,buffalo,ANTIQUE NURSERY ROCKING CHAIR,7817696936,50,12-Jan,,14/01/2025 14:14:32,https://buffalo.craigslist.org/bab/d/grand-island-antique-nursery-rocking/7817696936.html,baby+kid,baa,1
43,newyork,Russian souvenirs,7816494710,50,13-Jan,Manhattan,15/01/2025 01:35:35,https://newyork.craigslist.org/mnh/bab/d/brooklyn-russian-souvenirs/7816494710.html,baby+kid,baa,1
79,albany,Girls tap shoes,7816610953,15,8-Jan,Latham,14/01/2025 12:03:08,https://albany.craigslist.org/bab/d/newtonville-girls-tap-shoes/7816610953.html,baby+kid,baa,1
71,newyork,Pottery Barn Kids - Crib Mobile Arm,7811536725,10,18-Dec,Gramercy,15/01/2025 01:44:58,https://newyork.craigslist.org/mnh/bab/d/new-york-pottery-barn-kids-crib-mobile/7811536725.html,baby+kid,baa,70
8,newyork,Baghera Twister Ride-On,7816120113,79,12-Jan,Midtown West,15/01/2025 01:36:43,https://newyork.craigslist.org/mnh/bab/d/new-york-baghera-twister-ride-on/7816120113.html,baby+kid,baa,1
4,utica,Disney Minnie Mouse twin sheet set,7816361189,7,7-Jan,Utica,15/01/2025 13:37:09,https://utica.craigslist.org/bab/d/utica-disney-minnie-mouse-twin-sheet-set/7816361189.html,baby+kid,baa,65
70,newyork,Maxi Cosi Stroller-Car Seat,7817626822,300,11-Jan,Astoria,15/01/2025 01:37:17,https://newyork.craigslist.org/que/bab/d/brooklyn-maxi-cosi-stroller-car-seat/7817626822.html,baby+kid,baa,1
100,hudsonvalley,Kalahari Resort Indoor Water Park Gift Cards,7808911017,1000,9-Dec,Middletown,14/01/2025 19:56:35,https://hudsonvalley.craigslist.org/bab/d/new-york-kalahari-resort-indoor-water/7808911017.html,baby+kid,baa,10
52,newyork,Vtech Toddler Toys / VTech Sports Center Train / Trunki Kids luggage,7810786836,18,15-Dec,jamaica,15/01/2025 01:45:35,https://newyork.craigslist.org/que/bab/d/jamaica-vtech-toddler-toys-vtech-sports/7810786836.html,baby+kid,baa,20
62,newyork,Bugaboo Donkey Mono Baby Stroller,7815718870,299,4-Jan,Elmhurst,15/01/2025 01:40:52,https://newyork.craigslist.org/que/bab/d/elmhurst-bugaboo-donkey-mono-baby/7815718870.html,baby+kid,baa,85
34,newyork,"Art desk, easel with whiteboard and blackboard",7815382764,60,3-Jan,Brooklyn,15/01/2025 01:41:27,https://newyork.craigslist.org/brk/bab/d/brooklyn-art-desk-easel-with-whiteboard/7815382764.html,baby+kid,baa,1
13,buffalo,Baby Delight Bassinet - Brand New,7809723994,85,7-Jan,"Lancaster , NY",14/01/2025 14:15:22,https://buffalo.craigslist.org/bab/d/lancaster-baby-delight-bassinet-brand/7809723994.html,baby+kid,baa,90
111,buffalo,Inflatable Kids Kellog's Boat,7814349754,40,30-Dec,Williamsville,14/01/2025 14:15:46,https://buffalo.craigslist.org/bab/d/buffalo-inflatable-kids-kellogs-boat/7814349754.html,baby+kid,baa,10
85,newyork,Big Beanie Boo pillow,7815509965,5,11-Jan,Brooklyn,15/01/2025 01:37:50,https://newyork.craigslist.org/brk/bab/d/brooklyn-big-beanie-boo-pillow/7815509965.html,baby+kid,baa,20
100,rochester,"Stuffed Animals (2), Plush - Will Separate",7818069331,20,13-Jan,"Webster, NY",15/01/2025 09:43:45,https://rochester.craigslist.org/bab/d/webster-stuffed-animals-plush-will/7818069331.html,baby+kid,baa,15
15,newyork,Baby Walker FREE,7812411568,0,21-Dec,New Rochelle,15/01/2025 01:44:25,https://newyork.craigslist.org/wch/bab/d/new-rochelle-baby-walker-free/7812411568.html,baby+kid,baa,5
86,buffalo,Langley Eddie Bauer Crib,7806865448,50,1-Dec,Williamsville,14/01/2025 14:16:10,https://buffalo.craigslist.org/bab/d/buffalo-langley-eddie-bauer-crib/7806865448.html,baby+kid,baa,15
91,rochester,Melissa & Doug PAW Patrol Wooden PAW Patroller Activity Center,7807739803,100,4-Dec,,15/01/2025 09:46:07,https://rochester.craigslist.org/bab/d/north-chili-melissa-doug-paw-patrol/7807739803.html,baby+kid,baa,1
77,newyork,"tiger oak mantle, antique furniture,silver cross +++",7810571678,0,10-Jan,bklyn  props rental sale,15/01/2025 01:38:25,https://newyork.craigslist.org/brk/bab/d/brooklyn-tiger-oak-mantle-antique/7810571678.html,baby+kid,baa,1
10,buffalo,T-Rex Electric Walking Dinosaur LIKE NEW,7818241310,8,2h ,Cheektowaga,14/01/2025 14:14:32,https://buffalo.craigslist.org/bab/d/buffalo-rex-electric-walking-dinosaur/7818241310.html,baby+kid,baa,60
43,newyork,Guzzie+Guss Portable Clip-on Folding High Chair Baby Seat - Folding,7816681309,50,8-Jan,Chinatown / Lit Italy,15/01/2025 01:39:02,https://newyork.craigslist.org/mnh/bab/d/new-york-guzzieguss-portable-clip-on/7816681309.html,baby+kid,baa,1
106,rochester,The Regalo Swing Down Bed Rail,7810553872,25,12-Jan,,15/01/2025 09:44:09,https://rochester.craigslist.org/bab/d/rochester-the-regalo-swing-down-bed-rail/7810553872.html,baby+kid,baa,1
38,newyork,Xplory X Stokke Carry Cot,7816191723,150,6-Jan,brooklyn,15/01/2025 01:39:39,https://newyork.craigslist.org/brk/bab/d/brooklyn-xplory-stokke-carry-cot/7816191723.html,baby+kid,baa,5
104,buffalo,"Huffy 16"" kids bike",7806462213,20,30-Nov,Williamsville,14/01/2025 14:16:10,https://buffalo.craigslist.org/bab/d/huffy-16-kids-bike/7806462213.html,baby+kid,baa,5
20,newyork,Micro mini scooter,7811647978,15,18-Dec,Greenpoint,15/01/2025 01:44:58,https://newyork.craigslist.org/brk/bab/d/brooklyn-micro-mini-scooter/7811647978.html,baby+kid,baa,5
101,newyork,Brand new wrapped Dominoes and Tip Tower game,7814014612,5,12-Jan,Brooklyn,15/01/2025 01:36:06,https://newyork.craigslist.org/brk/bab/d/brooklyn-brand-new-wrapped-dominoes-and/7814014612.html,baby+kid,baa,75
113,newyork,Uppababy Vista Stroller and bassinet,7818009300,400,13-Jan,Staten Island,15/01/2025 01:35:35,https://newyork.craigslist.org/stn/bab/d/staten-island-uppababy-vista-stroller/7818009300.html,baby+kid,baa,10
31,longisland,Halo Dreamnest Pack and Play,7807521783,40,30-Dec,Huntington Station,14/01/2025 22:36:02,https://longisland.craigslist.org/bab/d/huntington-station-halo-dreamnest-pack/7807521783.html,baby+kid,baa,10
39,ithaca,Fisher Price space saver high chair,7801229303,25,10-Dec,Spencer,14/01/2025 21:45:21,https://ithaca.craigslist.org/bab/d/spencer-fisher-price-space-saver-high/7801229303.html,baby+kid,baa,15
43,newyork,(New)1st Class kid inflatable travel pillow foot rest,7815736691,12,4-Jan,Midtown East,15/01/2025 01:40:52,https://newyork.craigslist.org/mnh/bab/d/new-york-new1st-class-kid-inflatable/7815736691.html,baby+kid,baa,30
61,binghamton,Quilted Drawstring Bag,7810558820,3,14-Dec,"Vestal, NY",14/01/2025 13:22:08,https://binghamton.craigslist.org/bab/d/binghamton-quilted-drawstring-bag/7810558820.html,baby+kid,baa,5
83,rochester,Huffy Jack and the Netherlands Pirates Tricycle,7807740745,35,4-Dec,,15/01/2025 09:46:07,https://rochester.craigslist.org/bab/d/rochester-huffy-jack-and-the/7807740745.html,baby+kid,baa,70
19,newyork,Bassinet mattress and pad cover,7815003134,10,4h ,brooklyn,15/01/2025 01:33:52,https://newyork.craigslist.org/brk/bab/d/brooklyn-bassinet-mattress-and-pad-cover/7815003134.html,baby+kid,baa,10
119,newyork,Skip Hop Pronto portable changing pad and carry case,7805027348,10,24-Dec,Dyker Heights,15/01/2025 01:43:14,https://newyork.craigslist.org/brk/bab/d/brooklyn-skip-hop-pronto-portable/7805027348.html,baby+kid,baa,10
87,buffalo,"TODDLER BOY ""NAME BRAND"" CLOTHING - 8 PIECES - 2T",7813805441,35,10-Jan,East Amherst,14/01/2025 14:14:57,https://buffalo.craigslist.org/bab/d/east-amherst-toddler-boy-name-brand/7813805441.html,baby+kid,baa,15
80,binghamton,Baby Bouncer,7806962903,15,2-Dec,,14/01/2025 13:22:08,https://binghamton.craigslist.org/bab/d/hallstead-baby-bouncer/7806962903.html,baby+kid,baa,10
70,newyork,Graco Extend2Fit Convertible Car Seat | Ride Rear Facing Longer with E,7809451433,50,8-Jan,Staten Island,15/01/2025 01:39:02,https://newyork.craigslist.org/stn/bab/d/staten-island-graco-extend2fit/7809451433.html,baby+kid,baa,20
67,longisland,playhouse publishing grandma & me photo memory books lot of 2 differen,7816440955,8,7-Jan,Islip Terrace,14/01/2025 22:35:15,https://longisland.craigslist.org/bab/d/islip-terrace-playhouse-publishing/7816440955.html,baby+kid,baa,5
20,newyork,Snow shoes (Garneau Blizzard 825),7814971665,50,2-Jan,"Westport, CT",15/01/2025 01:42:04,https://newyork.craigslist.org/fct/bab/d/westport-snow-shoes-garneau-blizzard-825/7814971665.html,baby+kid,baa,1
68,rochester,Fisher-Price Kids Pink and/or Purple Tricycles each,7810353217,15,12-Jan,,15/01/2025 09:44:57,https://rochester.craigslist.org/bab/d/rochester-fisher-price-kids-pink-and-or/7810353217.html,baby+kid,baa,1
71,rochester,Olaf Pillow Case,7816258447,10,12-Jan,,15/01/2025 09:44:09,https://rochester.craigslist.org/bab/d/rochester-olaf-pillow-case/7816258447.html,baby+kid,baa,1
2,utica,Justice Luggage Sets,7817622694,60,11-Jan,Utica,15/01/2025 13:37:09,https://utica.craigslist.org/bab/d/utica-justice-luggage-sets/7817622694.html,baby+kid,baa,1
